Name,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing City,Billing Province,Billing Country,Shipping City,Shipping Province,Shipping Country,Notes,Note Attributes,Cancelled at,Payment Method,Refunded Amount,Vendor,Risk Level,Source,Duties,Billing Province Name,Shipping Province Name
#2877,paid,08/05/2023 19:51,fulfilled,11/05/2023 11:32,yes,CAD,,0,Standard,08/05/2023 19:51,1,Rieker - N42P6-14- Marine - 38 / MARINE,N42P6.14 -0-0-0,true,true,fulfilled,Clermont,QC,CA,Clermont,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2876,paid,08/05/2023 17:56,fulfilled,11/05/2023 15:49,yes,CAD,,0,Standard,08/05/2023 17:56,1,Remonte - D2401-91- Argent - 39 / ARGENT,D2401.91 -0-0-0,true,true,fulfilled,Québec,QC,CA,Québec,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2875,paid,08/05/2023 16:30,fulfilled,11/05/2023 15:49,no,CAD,,0,Standard,08/05/2023 16:30,1,Rieker - 22056-24- Tan - 40 / TAN,22056.24 -0-0-0,true,true,fulfilled,Gatineau,QC,CA,Gatineau,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#2874,paid,08/05/2023 11:09,fulfilled,11/05/2023 15:57,yes,CAD,,0,Standard,08/05/2023 11:09,1,Rieker - 42103-01- Noir - 38 / NOIR,42103.01 -0-0-0,true,true,fulfilled,Sept-Îles,QC,CA,Sept-Îles,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2874,,,,,,,,,,08/05/2023 11:09,1,Rieker - 41385-60- Beige - 38 / BEIGE,41385.60 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#2873,paid,08/05/2023 08:22,fulfilled,09/05/2023 15:35,yes,CAD,,0,Standard,08/05/2023 08:22,1,Rieker - N32X8-00- Noir - 36 / NOIR,N32X8.00 -0-0-0,true,true,fulfilled,Grande-Vallée,QC,CA,Grande-Vallée,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2872,paid,08/05/2023 08:22,fulfilled,11/05/2023 16:11,yes,CAD,,0,Standard,08/05/2023 08:22,1,Remonte - R1402-11- Bleu - 38 / BLEU,R1402.11 -0-0-0,true,true,fulfilled,Bonaventure,QC,CA,Bonaventure,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#2871,paid,07/05/2023 22:28,fulfilled,11/05/2023 15:49,yes,CAD,,0,Standard,07/05/2023 22:28,1,Remonte - D0Q52-33- Rouge - 36 / ROUGE,D0Q52.33 -0-0-0,true,true,fulfilled,Quebec,QC,CA,Quebec,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#2870,paid,07/05/2023 22:22,fulfilled,11/05/2023 15:58,yes,CAD,,0,Standard,07/05/2023 22:22,1,Remonte - D4063-00- Noir - 40 / NOIR,D4063.00 -0-0-0,true,true,fulfilled,Alma,QC,CA,Alma,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2869,paid,07/05/2023 14:59,fulfilled,08/05/2023 16:20,yes,CAD,,0,Standard,07/05/2023 14:59,1,Remonte - D6456-00- Noir - 36 / NOIR,D6456.00 -0-0-0,true,true,fulfilled,Beaupré,QC,CA,Beaupré,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2868,paid,07/05/2023 14:42,fulfilled,08/05/2023 16:17,yes,CAD,,0,Standard,07/05/2023 14:42,1,Remonte - D3056-24- Brun - 38 / BRUN,D3056.24 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2867,paid,07/05/2023 12:44,fulfilled,08/05/2023 16:19,yes,CAD,,0,Standard,07/05/2023 12:44,1,Rieker - N9612-30- Rose - 39 / ROSE,N9612.30 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2867,,,,,,,,,,07/05/2023 12:44,1,Remonte - D2411-90- Pewter - 39 / PEWTER,D2411.90 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#2866,refunded,07/05/2023 10:12,unfulfilled,,yes,CAD,,0,Standard,07/05/2023 10:12,1,Rieker - W0501-90- Or - 40 / OR,W0501.90 -0-0-0,true,true,pending,Natashquan,QC,CA,Natashquan,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,160.97,RIEKER,Low,web,,Quebec,Quebec
#2865,paid,06/05/2023 21:07,fulfilled,11/05/2023 16:13,yes,CAD,,0,Standard,06/05/2023 21:07,1,Rieker - N42G8-80- Blanc - 38 / BLANC,N42G8.80 -0-0-0,true,true,fulfilled,Girardville,QC,CA,Girardville,QC,CA,Ces ma première commende est que j’ai droit à mon rabais de 10% .,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#2864,paid,06/05/2023 18:54,fulfilled,08/05/2023 16:27,yes,CAD,,0,Standard,06/05/2023 18:54,1,Remonte - D0H01-82- Multi - 40 / MULTI,D0H01.82 -0-0-0,true,true,fulfilled,Ahuntsic-Cartierville,QC,CA,Ahuntsic-Cartierville,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#2863,refunded,06/05/2023 16:42,fulfilled,08/05/2023 16:26,yes,CAD,,0,Standard,06/05/2023 16:42,1,Remonte - R1402-94- Multi - 40 / MULTI,R1402.94 -0-0-0,true,true,fulfilled,Victoriaville,QC,CA,Victoriaville,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,166.71,RIEKER,Low,web,,Quebec,Quebec
#2862,paid,06/05/2023 15:50,fulfilled,08/05/2023 16:26,yes,CAD,,0,Standard,06/05/2023 15:50,1,Remonte - R3511-60- Beige - 41 / BEIGE,R3511.60 -0-0-0,true,true,fulfilled,Repentigny,QC,CA,Repentigny,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2861,paid,06/05/2023 15:05,fulfilled,08/05/2023 16:24,no,CAD,,0,Standard,06/05/2023 15:05,1,Rieker - 68176-00- Multi - 37 / MULTI,68176.00 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,"Commande pour le 38, merci beaucoup! ","lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2860,paid,06/05/2023 14:02,fulfilled,08/05/2023 16:21,yes,CAD,,0,Standard,06/05/2023 14:02,1,Remonte - R1426-35- Rouge - 37 / ROUGE,R1426.35 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2859,paid,06/05/2023 12:10,fulfilled,08/05/2023 16:20,yes,CAD,,0,Standard,06/05/2023 12:10,1,Remonte - R1432-14- Bleu - 38 / BLEU,R1432.14 -0-0-0,true,true,fulfilled,ste-angèle-de-monnoir,QC,CA,ste-angèle-de-monnoir,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#2858,paid,05/05/2023 23:30,fulfilled,06/05/2023 15:03,yes,CAD,,0,Standard,05/05/2023 23:30,1,Remonte - R1417-80- Blanc - 42 / BLANC,R1417.80 -0-0-0,true,true,fulfilled,Lasalle,QC,CA,Lasalle,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#2857,paid,05/05/2023 21:37,fulfilled,09/05/2023 15:45,yes,CAD,,0,Standard,05/05/2023 21:37,1,Rieker - 68191-00- Noir - 37 / NOIR,68191.00 -0-0-0,true,true,fulfilled,Dolbeau,QC,CA,Dolbeau,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#2857,,,,,,,,,,05/05/2023 21:37,1,Remonte - D5821-52- Vert - 37 / VERT,D5821.52 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#2856,paid,05/05/2023 21:19,fulfilled,08/05/2023 16:24,yes,CAD,,0,Standard,05/05/2023 21:19,1,Remonte - D6458-24- Brun - 37 / BRUN,D6458.24 -0-0-0,true,true,fulfilled,Candiac,QC,CA,Candiac,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#2855,paid,05/05/2023 16:27,fulfilled,08/05/2023 16:22,yes,CAD,,0,Standard,05/05/2023 16:27,1,Rieker - W0502-80- Blanc - 38 / BLANC,W0502.80 -0-0-0,true,true,fulfilled,Lac-Etchemin,QC,CA,Lac-Etchemin,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2854,paid,05/05/2023 14:52,fulfilled,06/05/2023 15:05,yes,CAD,,0,Standard,05/05/2023 14:52,1,Rieker - 05284-24- Tan - 44 / TAN,05284.24 -0-0-0,true,true,fulfilled,Les Coteaux,QC,CA,Les Coteaux,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2853,refunded,05/05/2023 14:47,unfulfilled,,yes,CAD,10%Bienvenue,67.5,Standard,05/05/2023 14:47,1,Remonte - D0Q52-00- Noir - 36 / NOIR,D0Q52.00 -0-0-0,true,true,pending,Mercier,QC,CA,Mercier,QC,CA,,"lang: fr
Invoice Language: fr",05/05/2023 15:55,Shopify Payments,698.48,RIEKER,Low,web,,Quebec,Quebec
#2853,,,,,,,,,,05/05/2023 14:47,1,Remonte - D0N52-00- Noir - 36 / NOIR,D0N52.00 -0-0-0,true,true,pending,,,,,,,,,,,,RIEKER,,,,,
#2853,,,,,,,,,,05/05/2023 14:47,1,Remonte - R2958-14- Marine - 36 / MARINE,R2958.14 -0-0-0,true,true,pending,,,,,,,,,,,,RIEKER,,,,,
#2853,,,,,,,,,,05/05/2023 14:47,1,Rieker - 68872-91- Multi - 37 / MULTI,68872.91 -0-0-0,true,true,pending,,,,,,,,,,,,RIEKER,,,,,
#2853,,,,,,,,,,05/05/2023 14:47,1,Remonte - D0N52-52- Vert - 36 / VERT,D0N52.52 -0-0-0,true,true,pending,,,,,,,,,,,,RIEKER,,,,,
#2852,paid,05/05/2023 14:29,fulfilled,06/05/2023 15:07,yes,CAD,,0,Standard,05/05/2023 14:29,1,Rieker - 46356-14- Marine - 38 / MARINE,46356.14 -0-0-0,true,true,fulfilled,Les Coteaux,QC,CA,Les Coteaux,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2851,paid,05/05/2023 12:39,fulfilled,06/05/2023 15:06,yes,CAD,,0,Standard,05/05/2023 12:39,1,Rieker - 46356-14- Marine - 39 / MARINE,46356.14 -0-0-0,true,true,fulfilled,Gatineau,QC,CA,Gatineau,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2850,paid,04/05/2023 21:37,fulfilled,06/05/2023 15:09,yes,CAD,,0,Standard,04/05/2023 21:37,1,Remonte - R4450-14- Bleu - 41 / BLEU,R4450.14 -0-0-0,true,true,fulfilled,Gaspé,QC,CA,Gaspé,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2850,,,,,,,,,,04/05/2023 21:37,1,Rieker - M6269-00- Rouge - 41 / ROUGE,M6269.00 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#2850,,,,,,,,,,04/05/2023 21:37,1,Rieker - 41750-15- Marine - 42 / MARINE,41750.15 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#2849,paid,04/05/2023 21:02,fulfilled,06/05/2023 15:08,yes,CAD,,0,Standard,04/05/2023 21:02,1,Rieker - 413G4-14- Bleu - 39 / BLEU,413G4.14 -0-0-0,true,true,fulfilled,Saint-Charles-Borromée,QC,CA,Saint-Charles-Borromée,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2848,paid,04/05/2023 18:14,fulfilled,09/05/2023 12:19,yes,CAD,,0,Standard,04/05/2023 18:14,1,Remonte - R2544-10- Bleu - 36 / BLEU,R2544.10 -0-0-0,true,true,fulfilled,Boisbriand,QC,CA,Boisbriand,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#2848,,,,,,,,,,04/05/2023 18:14,1,Remonte - R3403-52- Multi - 36 / MULTI,R3403.52 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#2847,refunded,04/05/2023 17:43,fulfilled,06/05/2023 15:09,yes,CAD,,0,Standard,04/05/2023 17:43,1,Rieker - 46336-12- Bleu - 41 / BLEU,46336.12 -0-0-0,true,true,fulfilled,Trois-Pistoles,QC,CA,Trois-Pistoles,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,137.97,RIEKER,Low,web,,Quebec,Quebec
#2846,paid,04/05/2023 01:14,fulfilled,05/05/2023 17:05,yes,CAD,,0,Standard,04/05/2023 01:14,1,Remonte - R3510-90- Multi - 45 / MULTI,R3510.90 -0-0-0,true,true,fulfilled,Montreal,QC,CA,Montreal,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#2845,paid,03/05/2023 20:52,fulfilled,09/05/2023 15:48,yes,CAD,,0,Standard,03/05/2023 20:52,1,Remonte - D0900-82- Blanc - 39 / BLANC,D0900.82 -0-0-0,true,true,fulfilled,Sté Anne de Bellevue,QC,CA,Sté Anne de Bellevue,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2845,,,,,,,,,,03/05/2023 20:52,1,Rieker - N0910-14- Bleu - 39 / BLEU,N0910.14 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#2844,paid,03/05/2023 16:37,unfulfilled,,yes,CAD,,0,Standard,03/05/2023 16:37,1,Remonte - D5800-62- Beige - 37 / BEIGE,D5800.62 -0-0-0,true,true,pending,Rosemère,QC,CA,Rosemère,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2843,paid,03/05/2023 12:40,fulfilled,05/05/2023 16:50,yes,CAD,,0,Standard,03/05/2023 12:40,1,Rieker - 53788-80- Multi - 42 / MULTI,53788.80 -0-0-0,true,true,fulfilled,Mirabel,QC,CA,Mirabel,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2843,,,,,,,,,,03/05/2023 12:40,1,Remonte - R1432-33- Rouge - 42 / ROUGE,R1432.33 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#2842,paid,03/05/2023 10:38,fulfilled,05/05/2023 16:53,yes,CAD,,0,Standard,03/05/2023 10:38,1,Rieker - N42P6-14- Marine - 36 / MARINE,N42P6.14 -0-0-0,true,true,fulfilled,Cantley,QC,CA,Cantley,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2841,refunded,02/05/2023 19:25,fulfilled,05/05/2023 17:04,yes,CAD,,0,Standard,02/05/2023 19:25,1,Rieker - 48953-14- Bleu - 38 / BLEU,48953.14 -0-0-0,true,true,fulfilled,Salaberry De Valleyfield,QC,CA,Salaberry De Valleyfield,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,137.97,RIEKER,Low,web,,Quebec,Quebec
#2840,paid,02/05/2023 19:15,fulfilled,05/05/2023 17:04,yes,CAD,,0,Standard,02/05/2023 19:15,1,Remonte - D3100-33- Rouge - 40 / ROUGE,D3100.33 -0-0-0,true,true,fulfilled,Shefford,QC,CA,Shefford,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#2840,,,,,,,,,,02/05/2023 19:15,1,Rieker - N0910-14- Bleu - 39 / BLEU,N0910.14 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#2839,paid,02/05/2023 18:01,fulfilled,05/05/2023 17:19,yes,CAD,,0,Standard,02/05/2023 18:01,1,Rieker - 07601-40- Gris - 45 / GRIS,07601.40 -0-0-0,true,true,fulfilled,Prévost,QC,CA,Prévost,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2838,paid,02/05/2023 16:17,fulfilled,09/05/2023 12:18,yes,CAD,,0,Standard,02/05/2023 16:17,1,Remonte - R1486-01- Noir - 39 / NOIR,R1486.01 -0-0-0,true,true,fulfilled,Blainville,QC,CA,Blainville,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2837,paid,02/05/2023 13:42,fulfilled,03/05/2023 15:00,yes,CAD,,0,Standard,02/05/2023 13:42,1,Rieker - 43753-00- Noir - 37 / NOIR,43753.00 -0-0-0,true,true,fulfilled,Sainte-Marie,QC,CA,Sainte-Marie,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2836,paid,02/05/2023 08:02,fulfilled,03/05/2023 15:01,yes,CAD,,0,Standard,02/05/2023 08:02,1,Remonte - D3056-24- Brun - 38 / BRUN,D3056.24 -0-0-0,true,true,fulfilled,Prévost,QC,CA,Prévost,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2835,paid,01/05/2023 12:14,fulfilled,04/05/2023 11:37,yes,CAD,,0,Standard,01/05/2023 12:14,1,Rieker - N8306-14- Bleu - 38 / BLEU,N8306.14 -0-0-0,true,true,fulfilled,Saint-Patrice de beaurivage,QC,CA,Saint-Patrice de beaurivage,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2834,paid,01/05/2023 11:24,fulfilled,03/05/2023 14:53,yes,CAD,,0,Standard,01/05/2023 11:24,1,Rieker - N22M6-00- Noir - 40 / NOIR,N22M6.00 -0-0-0,true,true,fulfilled,Lachute,QC,CA,Lachute,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2834,,,,,,,,,,01/05/2023 11:24,1,Rieker - 44254-00- Noir - 40 / NOIR,44254.00 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#2833,paid,01/05/2023 06:21,unfulfilled,,yes,CAD,,0,Pick up,01/05/2023 06:21,1,Rieker - 624H6-31- Rose - 37 / ROSE,624H6.31 -0-0-0,true,true,pending,Montéal,QC,CA,,,,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,
#2832,paid,01/05/2023 06:17,fulfilled,03/05/2023 14:58,yes,CAD,,0,Standard,01/05/2023 06:17,1,Remonte - D2411-90- Pewter - 39 / PEWTER,D2411.90 -0-0-0,true,true,fulfilled,St Anicet,QC,CA,St Anicet,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2831,paid,30/04/2023 18:57,fulfilled,06/05/2023 12:07,yes,CAD,,0,Standard,30/04/2023 18:57,1,Remonte - R1432-52- Olive - 37 / OLIVE,R1432.52 -0-0-0,true,true,fulfilled,Petit Saguenay,QC,CA,Petit Saguenay,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2830,paid,30/04/2023 18:51,fulfilled,03/05/2023 14:59,yes,CAD,,0,Standard,30/04/2023 18:51,1,Rieker - L0502-45- Gris - 38 / GRIS,L0502.45 -0-0-0,true,true,fulfilled,Brébeuf,QC,CA,Brébeuf,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2829,partially_refunded,30/04/2023 07:22,unfulfilled,,yes,CAD,,0,Standard,30/04/2023 07:22,1,Remonte - D5827-14- Multi - 39 / MULTI,D5827.14 -0-0-0,true,true,pending,Levis,QC,CA,Levis,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,333.42,RIEKER,Low,web,,Quebec,Quebec
#2829,,,,,,,,,,30/04/2023 07:22,1,Remonte - R1427-14- Multi - 39 / MULTI,R1427.14 -0-0-0,true,true,pending,,,,,,,,,,,,RIEKER,,,,,
#2829,,,,,,,,,,30/04/2023 07:22,1,Remonte - D5827-90- Multi - 39 / MULTI,D5827.90 -0-0-0,true,true,pending,,,,,,,,,,,,RIEKER,,,,,
#2829,,,,,,,,,,30/04/2023 07:22,1,Remonte - D0J70-80- Multi - 39 / MULTI,D0J70.80 -0-0-0,true,true,pending,,,,,,,,,,,,RIEKER,,,,,
#2828,paid,29/04/2023 21:14,fulfilled,03/05/2023 14:52,yes,CAD,,0,Standard,29/04/2023 21:14,1,Remonte - D0771-12- Marine - 37 / MARINE,D0771.12 -0-0-0,true,true,fulfilled,Thetford Mines,QC,CA,Thetford Mines,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2827,paid,29/04/2023 18:57,fulfilled,06/05/2023 12:04,yes,CAD,,0,Standard,29/04/2023 18:57,1,Remonte - R1432-68- Mais - 41 / MAIS,R1432.68 -0-0-0,true,true,fulfilled,Notre-Dame-de-la-Paix,QC,CA,Notre-Dame-de-la-Paix,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2826,paid,29/04/2023 17:52,fulfilled,04/05/2023 11:36,no,CAD,,0,Standard,29/04/2023 17:52,1,Rieker - 60888-00- Noir - 36 / NOIR,60888.00 -0-0-0,true,true,fulfilled,quebec,QC,CA,quebec,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2826,,,,,,,,,,29/04/2023 17:52,1,Rieker - 64870-00- Noir - 36 / NOIR,64870.00 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#2825,paid,29/04/2023 16:37,fulfilled,03/05/2023 14:59,yes,CAD,,0,Standard,29/04/2023 16:37,1,Remonte - D6456-80- Blanc - 37 / BLANC,D6456.80 -0-0-0,true,true,fulfilled,notre-dame des prairies,QC,CA,notre-dame des prairies,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2824,paid,29/04/2023 15:59,unfulfilled,,yes,CAD,,0,Standard,29/04/2023 15:59,1,Remonte - R3707-24- Brun - 38 / BRUN,R3707.24 -0-0-0,true,true,pending,Saint-Georges,QC,CA,Saint-Georges,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2824,,,,,,,,,,29/04/2023 15:59,1,Remonte - D1302-02- Noir - 38 / NOIR,D1302.02 -0-0-0,true,true,pending,,,,,,,,,,,,RIEKER,,,,,
#2823,refunded,29/04/2023 15:53,unfulfilled,,yes,CAD,,0,Standard,29/04/2023 15:53,2,Remonte - D1302-02- Noir - 38 / NOIR,D1302.02 -0-0-0,true,true,pending,Saint-Georges,QC,CA,Saint-Georges,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,523.14,RIEKER,Low,web,,Quebec,Quebec
#2823,,,,,,,,,,29/04/2023 15:53,1,Remonte - R3707-24- Brun - 38 / BRUN,R3707.24 -0-0-0,true,true,pending,,,,,,,,,,,,RIEKER,,,,,
#2822,paid,29/04/2023 14:25,fulfilled,02/05/2023 14:42,yes,CAD,,0,Pick up,29/04/2023 14:25,1,Rieker - Z7582-00- Multi - 40 / MULTI,Z7582.00 -0-0-0,true,true,fulfilled,Montréal,QC,CA,,,,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,
#2821,paid,29/04/2023 13:32,fulfilled,04/05/2023 11:38,yes,CAD,,0,Standard,29/04/2023 13:32,1,Rieker - 659X6-80- Argent - 36 / ARGENT,659X6.80 -0-0-0,true,true,fulfilled,L'Ancienne-Lorette,QC,CA,L'Ancienne-Lorette,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#2820,paid,29/04/2023 11:12,fulfilled,30/04/2023 15:49,yes,CAD,,0,Standard,29/04/2023 11:12,1,Rieker - B7796-14- Bleu - 40 / BLEU,B7796.14 -0-0-0,true,true,fulfilled,Saint-Hyacinthe,QC,CA,Saint-Hyacinthe,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2819,partially_refunded,29/04/2023 10:38,fulfilled,29/04/2023 10:41,yes,CAD,,0,Pick up,29/04/2023 10:38,1,Remonte - R7600-90- Or - 37 / OR,R7600.90 -0-0-0,true,true,fulfilled,Montréal,QC,CA,,,,,"lang: fr
Invoice Language: fr",,Shopify Payments,149.47,RIEKER,Low,web,,Quebec,
#2819,,,,,,,,,,29/04/2023 10:38,1,Rieker - 537C0-15- Bleu - 37 / BLEU,537C0.15 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#2818,refunded,29/04/2023 08:28,fulfilled,30/04/2023 15:45,yes,CAD,,0,Standard,29/04/2023 08:28,1,Rieker - V1171-33- Rouge - 36 / ROUGE,V1171.33 -0-0-0,true,true,fulfilled,Rimouski,QC,CA,Rimouski,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,143.72,RIEKER,Low,web,,Quebec,Quebec
#2818,,,,,,,,,,29/04/2023 08:28,1,Rieker - 17376-25- Tan - 41 / TAN,17376.25 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#2817,paid,28/04/2023 17:38,fulfilled,02/05/2023 11:36,no,CAD,,0,Standard,28/04/2023 17:38,1,Remonte - D4251-14- Marine - 37 / MARINE,D4251.14 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#2816,partially_refunded,28/04/2023 17:10,fulfilled,05/05/2023 11:14,yes,CAD,,0,Standard,28/04/2023 17:10,1,Remonte - R1429-68- Mais - 40 / MAIS,R1429.68 -0-0-0,true,true,fulfilled,Rouyn-Noranda,QC,CA,Rouyn-Noranda,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,108.66,RIEKER,Low,web,,Quebec,Quebec
